""	"Axis1"	"Axis2"	"Axis3"	"sample_type"
"HMP2_J79955_1_ST_T0_B0_0120_ZKFV71L-2023_B64B9"	0.758417215864707	-0.290563601794058	1.81317963561184	"IS"
"HMP2_J79956_1_ST_T0_B0_0120_ZX52KVK-8012_B64B9"	1.72346862039648	-0.951663344093516	-0.0690293092273274	"IR"
"HMP2_J79963_1_ST_T0_B0_0120_ZY9XQJP-10_B64B9"	0.825518763723074	0.357310161822809	-0.740602969612549	"IR"
"HMP2_J79964_1_ST_T0_B0_0120_ZLZNCLZ-14_B64B9"	-0.143621735791151	2.14364111212933	-0.136506555860814	"IS"
"HMP2_J79965_1_ST_T0_B0_0120_ZPEL6L3-03_B64B9"	1.60315076730308	-0.503194698252878	-0.48808059056679	"IS"
"HMP2_J79968_1_ST_T0_B0_0120_ZOZOW1T-7044_B64B9"	1.15059556077667	0.0544522070377844	0.614923413189347	"IS"
"HMP2_J79972_1_ST_T0_B0_0120_ZKVR426-14_B64B9"	-0.0728326376199454	-1.91001288497609	-3.2106154292176	"IR"
"HMP2_J79973_1_ST_T0_B0_0120_ZN3TBJM-11_B64B9"	1.15428390551717	-0.364931178365767	0.702766016054773	"IS"
"HMP2_J79976_1_ST_T0_B0_0120_ZUPAQVU-10_B64B9"	3.06225954943184	-0.73992575497678	-3.55423800372012	"IR"
"HMP2_J79977_1_ST_T0_B0_0120_ZMBVNFM-10_B64B9"	0.903059954264227	-0.488430718218674	-1.29498599099137	"IS"
"HMP2_J79978_1_ST_T0_B0_0120_ZN9YTFN-12_B64B9"	2.8759097422529	-1.00802847855109	-4.16181591693692	"IS"
"HMP2_J79980_1_ST_T0_B0_0120_ZN3TBJM-2052_B86HB"	1.47172801745441	-0.79311435836781	-1.77157293597342	"IS"
"HMP2_J79981_1_ST_T0_B0_0120_ZYXQKWY-09_B86HB"	2.53919941863455	-0.730768079165836	-2.87331267353827	"IR"
"HMP2_J79982_1_ST_T0_B0_0120_ZOZOW1T-7045_B86HB"	2.1243278783378	-1.76550832033123	-3.61607141505114	"IS"
"HMP2_J79983_1_ST_T0_B0_0120_ZN3TBJM-2053_B86HB"	-0.0446523434819631	-0.188801898121978	-0.815099072343341	"IS"
"HMP2_J79986_1_ST_T0_B0_0120_ZR47VBL-04_B86HB"	0.796508575069049	0.00551226973021378	0.0210994674940992	"IR"
"HMP2_J79988_1_ST_T0_B0_0120_ZW61YGW-08_B86HB"	2.40689523177031	-0.687999292553911	-1.33671571010512	"IR"
"HMP2_J79990_1_ST_T0_B0_0120_ZTMFN3O-07_B86HB"	0.892280976557343	-0.102112647632033	-1.37607960830175	"IS"
"HMP2_J79997_1_ST_T0_B0_0120_ZVBQY1N-03_B86HB"	1.75846454187072	-0.166985947817951	-1.4810125527911	"IR"
"HMP2_J80001_1_ST_T0_B0_0120_ZKFV71L-2014_B86HB"	2.07424900501308	-0.482981063663268	-2.77470678490418	"IS"
"HMP2_J80007_1_ST_T0_B0_0120_ZTXY83G-04_B86HB"	-1.66708413611962	-3.14046469309422	-5.20007020400045	"IR"
"HMP2_J80009_1_ST_T0_B0_0120_ZK4CK8Y-09_B86HB"	2.54952004522871	-0.380827613470531	-5.07132095036317	"IS"
"HMP2_J80012_1_ST_T0_B0_0120_ZKFV71L-2015_B86HB"	1.41844967859079	-0.342151653379137	-1.73279148008543	"IS"
"HMP2_J80021_1_ST_T0_B0_0120_ZQFL1P3-03_B86HB"	1.33308745985868	1.07305088927791	-5.63094407115815	"IS"
"HMP2_J80024_1_ST_T0_B0_0120_ZM7JY3G-11_B86HB"	0.296092788954826	2.80835681316487	-4.03588119523381	"IR"
"HMP2_J80030_1_ST_T0_B0_0120_ZPDABJR-3011_B86HB"	1.61718104434241	-0.549325797937578	-2.44005671751938	"IS"
"HMP2_J80035_1_ST_T0_B0_0120_ZKVR426-2024_B86HB"	-1.64267877724748	-1.28837880971163	-2.56131753905807	"IR"
"HMP2_J80036_1_ST_T0_B0_0120_ZKVR426-2023_B86HB"	0.481545289239857	-0.490857261844836	-0.703983894254309	"IR"
"HMP2_J80037_1_ST_T0_B0_0120_ZLPZS0H-2013_B86HB"	2.18810725474567	-0.708582333738036	-0.448572650444324	"IR"
"HMP2_J80038_1_ST_T0_B0_0120_ZKVR426-2022_B86HB"	0.315556534280918	-0.966524418699883	-2.39990512208869	"IR"
"HMP2_J80040_1_ST_T0_B0_0120_ZR47VBL-02_B86HB"	0.811993373776975	0.678676089094675	-0.55996412720779	"IR"
"HMP2_J80041_1_ST_T0_B0_0120_ZTMFN3O-1012_B86HB"	1.10525182605033	-0.642331843666304	-0.445298050849866	"IS"
"HMP2_J80042_1_ST_T0_B0_0120_ZLYEM2C-07_B86HB"	1.94359935805785	-0.505205001245274	-1.04120907413719	"IS"
"HMP2_J80045_1_ST_T0_B0_0120_ZKFV71L-2011_B86HB"	2.16267590051719	-0.619904397595413	-0.620580378540997	"IS"
"HMP2_J80047_1_ST_T0_B0_0120_ZUL3S6O-2015_B86HB"	1.48804953637442	-0.116073112639981	-1.89019832370568	"IS"
"HMP2_J80048_1_ST_T0_B0_0120_ZKFV71L-2013_B86HB"	2.34599226992491	-0.620899851888028	-2.3150214738948	"IS"
"HMP2_J80052_1_ST_T0_B0_0120_ZLZQMEV-10_B86HB"	1.52278527601253	0.126976714993766	-1.99124784431313	"IR"
"HMP2_J80053_1_ST_T0_B0_0120_ZTMFN3O-1011_B86HB"	1.3442241140233	-0.363456176991991	-1.24876925717073	"IS"
"HMP2_J80059_1_ST_T0_B0_0120_ZQFL1P3-01_B86HB"	1.27589767497168	0.37176212859418	-1.0202995465044	"IS"
"HMP2_J80060_1_ST_T0_B0_0120_ZTMFN3O-1015_B86HB"	1.09734548002011	-0.838829004237627	-3.47416796108223	"IS"
"HMP2_J80061_1_ST_T0_B0_0120_ZLPZS0H-12_B86HB"	1.07289122376271	-0.411148949269148	1.4497216349039	"IR"
"HMP2_J80067_1_ST_T0_B0_0120_ZN0JE53-07_B86HB"	1.90885673841688	-0.39622781976679	-1.43555984983803	"IS"
"HMP2_J80068_1_ST_T0_B0_0120_ZKFV71L-07_B86HB"	-0.0740461072557407	-0.447588369098857	0.0176805875347927	"IS"
"HMP2_J80073_1_ST_T0_B0_0120_ZN9YTFN-08_B86HB"	2.34902253995324	-0.412392201341173	-3.65878502182973	"IS"
"HMP2_J80074_1_ST_T0_B0_0120_ZJTKAE3-06_B86HB"	1.30302924332575	0.681363096477375	-2.75640771517979	"IR"
"HMP2_J80094_1_ST_T0_B0_0120_ZMBVNFM-5011_B86HB"	0.881860528262257	0.167251895956024	-3.34263108608513	"IS"
"HMP2_J80096_1_ST_T0_B0_0120_ZLPZS0H-09_B86HB"	1.33430833522561	-0.622386320318694	1.25748844480588	"IR"
"HMP2_J80099_1_ST_T0_B0_0120_ZLTUJTN-05_B86HB"	-0.138415998533368	0.573359475257963	1.05498628229632	"IR"
"HMP2_J80108_1_ST_T0_B0_0120_ZLPZS0H-08_B86HB"	1.4537682379789	-0.119787536405631	-0.63218453158801	"IR"
"HMP2_J80109_1_ST_T0_B0_0120_ZLPZS0H-07_B86HB"	1.42637691135955	0.274422085593513	-0.925501164299924	"IR"
"HMP2_J83828_1_ST_T0_B0_0120_ZN3TBJM-4015_B86HB"	-0.427947325236073	-0.0991612927777074	-0.340108351056611	"IS"
"HMP2_J83829_1_ST_T0_B0_0120_ZMBVNFM-1023_B86HB"	-0.094419367319067	-0.210304903798211	-0.0722865229767028	"IS"
"HMP2_J83830_1_ST_T0_B0_0120_ZM8YXDM-11_B86HB"	-1.26186654303791	0.318482456108663	-0.826407404664399	"IR"
"HMP2_J83831_1_ST_T0_B0_0120_ZM7JY3G-12_B86HB"	0.19754913817639	0.853195416823519	0.530005630713135	"IR"
"HMP2_J83832_1_ST_T0_B0_0120_ZLZNCLZ-12_B86HB"	1.58903243784892	-0.552941888304782	-1.79506735223292	"IS"
"HMP2_J83838_1_ST_T0_B0_0120_ZPEL6L3-1014_B86HB"	2.75176889174645	-0.92618566636776	-1.4435655794761	"IS"
