""	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"pRPLC_368.2795_7.7"	0.062867528117614	5.46792297621035	1.1239905908238	0.265477533007907	0.680807951145785	-5.55731147970685
"pHILIC_372.31_5.6"	0.043372875947631	5.4691598918135	1.12375110862098	0.265578333883495	0.680807951145785	-5.55756764130778
"nRPLC_183.139_8.5"	-0.045331275256846	5.05870313409472	-1.10378098195104	0.27407920916514	0.697067594963308	-5.57874468088268
"nHILIC_504.3095_5.8"	0.0889192447840102	4.8600065167994	1.09770937588796	0.276701150472565	0.698238059395612	-5.58511108603087
"pRPLC_494.324_9.5"	0.0446710445143239	6.74040080769313	1.07375330011084	0.287216962874428	0.71835777222372	-5.60990147557589
"pRPLC_100.0756_1.2"	0.0856995425900425	5.29844630709694	1.06374452177056	0.291691319557596	0.71835777222372	-5.62010319072031
"pRPLC_269.2264_10.4"	0.0315047948860419	5.86630148474493	1.06265698900159	0.292180370794883	0.71835777222372	-5.62120615552552
"pHILIC_218.1384_7.3"	0.0715877342684511	6.25112547567192	1.0595728148961	0.293570358927341	0.71835777222372	-5.62432819263466
"nRPLC_117.0557_0.6"	-0.0462379261080997	5.82743854903634	-1.04335789329772	0.30095290188747	0.720536111677285	-5.64059853982809
"nHILIC_130.0872_6.3"	0.0221885270287851	6.73900875241577	1.04307730237221	0.301081759383243	0.720536111677285	-5.64087796385783
"nRPLC_448.3069_9.4"	0.0978990919766972	6.26933055719402	1.04137024714246	0.30186651250866	0.720536111677285	-5.64257636039896
"pRPLC_232.1543_0.9"	-0.0440217798311701	5.41053260610612	-1.03807866883996	0.303383625969383	0.720536111677285	-5.64584367888781
"nRPLC_409.3322_11.2"	0.0773469425195609	4.32351252046147	1.02805165502985	0.308037122268237	0.725667399004843	-5.65573536421043
"nHILIC_74.0246_9.6"	-0.0170170635199549	4.78531243722729	-1.02377305378573	0.310037464590304	0.725667399004843	-5.65992804839626
"nRPLC_395.1897_10"	0.0869508163869627	5.18592126161305	1.00837973454242	0.317306778144833	0.737116106693621	-5.67487274028204
"pHILIC_216.1227_7"	0.123243310622328	5.54180791783283	0.998856386291426	0.321860984155539	0.737116106693621	-5.68400909625466
"nRPLC_151.04_2.3"	-0.150193108210228	4.60472320465293	-0.998113199923902	0.322218217748983	0.737116106693621	-5.68471856021735
"nRPLC_131.0714_1.6"	-0.0331401687073353	5.17970070880696	-0.994296010694129	0.324057235760044	0.737116106693621	-5.68835450305119
"pHILIC_139.0501_7.6"	0.0342107319125665	5.20160300956514	0.982525767651496	0.329771855166931	0.73844202893601	-5.69948109382433
"nHILIC_128.0352_7.6"	0.0374986362386934	6.79648666401469	0.979797317280209	0.331106051977436	0.73844202893601	-5.70204204776441
"pRPLC_438.2976_10.2"	-0.0355135339981131	5.10014393636567	-0.977720409704817	0.332124043665969	0.73844202893601	-5.70398683892374
"nRPLC_285.2071_9.2"	-0.0252356183618986	4.79656006215807	-0.970510196699264	0.335674186219089	0.73844202893601	-5.71070740220102
"nHILIC_224.0617_4.8"	0.0726687115976322	6.29490150655553	0.967830101712642	0.337000164946361	0.73844202893601	-5.71319321683978
"nRPLC_283.0822_2.4"	-0.135179863297879	4.43720503832243	-0.965094142886586	0.338357338336005	0.73844202893601	-5.71572398159687
"nRPLC_197.1547_9.1"	0.0500553176289572	5.22588178707943	0.952364276880784	0.34471922743269	0.740959714872124	-5.72740786657763
"pRPLC_370.2952_8.2"	0.0466833031350684	5.73189034681962	0.948485911641875	0.346672931186315	0.740959714872124	-5.73093768139804
"nHILIC_188.9862_0.9"	-0.120885951115548	6.13560433514353	-0.945400117250066	0.348232533923661	0.740959714872124	-5.73373618047042
